"","origin","destination","sector","value"
"42130","HUN","IND","C08",1.02172857522964
"42131","HUN","IRL","C08",1
"42132","HUN","ITA","C08",1
"42133","HUN","JPN","C08",1.01989117264748
"42134","HUN","KOR","C08",1
"42135","HUN","LTU","C08",1
"42136","HUN","LUX","C08",1
"42137","HUN","LVA","C08",1
"42138","HUN","MEX","C08",1
"42139","HUN","MLT","C08",1
"42140","HUN","NLD","C08",1
"42141","HUN","NOR","C08",1
"42142","HUN","POL","C08",1
"42143","HUN","PRT","C08",1
"42144","HUN","ROU","C08",1
"42145","HUN","ROW","C08",1.02553437263222
"42146","HUN","RUS","C08",1.00403233170509
"42147","HUN","SVK","C08",1
"42148","HUN","SVN","C08",1
"42149","HUN","SWE","C08",1
"42150","HUN","TUR","C08",1
"42151","HUN","TWN","C08",1.0536926317215
"42152","HUN","USA","C08",1.00930311501026
"42153","HUN","AUS","C09",1.02558964014053
"42154","HUN","AUT","C09",1
"42155","HUN","BEL","C09",1
"42156","HUN","BGR","C09",1
"42157","HUN","BRA","C09",1
"42158","HUN","CAN","C09",1
"42159","HUN","CHE","C09",1
"42160","HUN","CHN","C09",1.00577489793301
"42161","HUN","CYP","C09",1
"42162","HUN","CZE","C09",1
"42163","HUN","DEU","C09",1
"42164","HUN","DNK","C09",1
"42165","HUN","ESP","C09",1
"42166","HUN","EST","C09",1
"42167","HUN","FIN","C09",1
"42168","HUN","FRA","C09",1
"42169","HUN","GBR","C09",1
"42170","HUN","GRC","C09",1
"42171","HUN","HRV","C09",1
"42172","HUN","HUN","C09",1
"42173","HUN","IDN","C09",1
"42174","HUN","IND","C09",1
"42175","HUN","IRL","C09",1
"42176","HUN","ITA","C09",1
"42177","HUN","JPN","C09",1.00020789306611
"42178","HUN","KOR","C09",1
"42179","HUN","LTU","C09",1
"42180","HUN","LUX","C09",1
"42181","HUN","LVA","C09",1
"42182","HUN","MEX","C09",1
"42183","HUN","MLT","C09",1
"42184","HUN","NLD","C09",1
"42185","HUN","NOR","C09",1
"42186","HUN","POL","C09",1
"42187","HUN","PRT","C09",1
"42188","HUN","ROU","C09",1
"42189","HUN","ROW","C09",1.0052958630686
"42190","HUN","RUS","C09",1.01565594315529
"42191","HUN","SVK","C09",1
"42192","HUN","SVN","C09",1
"42193","HUN","SWE","C09",1
"42194","HUN","TUR","C09",1
"42195","HUN","TWN","C09",1
"42196","HUN","USA","C09",1.00145963013172
"42197","HUN","AUS","C10",1.05516156673431
"42198","HUN","AUT","C10",1
"42199","HUN","BEL","C10",1
"42200","HUN","BGR","C10",1
"42201","HUN","BRA","C10",1.03567609071732
"42202","HUN","CAN","C10",1.00072035297751
"42203","HUN","CHE","C10",1
"42204","HUN","CHN","C10",1.04122313022614
"42205","HUN","CYP","C10",1
"42206","HUN","CZE","C10",1
"42207","HUN","DEU","C10",1
"42208","HUN","DNK","C10",1
"42209","HUN","ESP","C10",1
"42210","HUN","EST","C10",1
"42211","HUN","FIN","C10",1
"42212","HUN","FRA","C10",1
"42213","HUN","GBR","C10",1
"42214","HUN","GRC","C10",1
"42215","HUN","HRV","C10",1
"42216","HUN","HUN","C10",1
"42217","HUN","IDN","C10",1.02195543527603
"42218","HUN","IND","C10",1.0352951169014
"42219","HUN","IRL","C10",1
"42220","HUN","ITA","C10",1
"42221","HUN","JPN","C10",1.04677604675293
"42222","HUN","KOR","C10",1
"42223","HUN","LTU","C10",1
"42224","HUN","LUX","C10",1
"42225","HUN","LVA","C10",1
"42226","HUN","MEX","C10",1
"42227","HUN","MLT","C10",1
"42228","HUN","NLD","C10",1
"42229","HUN","NOR","C10",1
"42230","HUN","POL","C10",1
"42231","HUN","PRT","C10",1
"42232","HUN","ROU","C10",1
"42233","HUN","ROW","C10",1.02115797067459
"42234","HUN","RUS","C10",1.0206947684288
"42235","HUN","SVK","C10",1
"42236","HUN","SVN","C10",1
"42237","HUN","SWE","C10",1
"42238","HUN","TUR","C10",1
"42239","HUN","TWN","C10",1.04251053333282
"42240","HUN","USA","C10",1.00992498755455
"42241","HUN","AUS","C11",1.02982780694961
"42242","HUN","AUT","C11",1
"42243","HUN","BEL","C11",1
"42244","HUN","BGR","C11",1
"42245","HUN","BRA","C11",1.03136696577072
"42246","HUN","CAN","C11",1.03048212528229
"42247","HUN","CHE","C11",1.00001380524016
"42248","HUN","CHN","C11",1.03676577329636
"42249","HUN","CYP","C11",1
"42250","HUN","CZE","C11",1
"42251","HUN","DEU","C11",1
"42252","HUN","DNK","C11",1
"42253","HUN","ESP","C11",1
"42254","HUN","EST","C11",1
"42255","HUN","FIN","C11",1
"42256","HUN","FRA","C11",1
"42257","HUN","GBR","C11",1
"42258","HUN","GRC","C11",1
"42259","HUN","HRV","C11",1
"42260","HUN","HUN","C11",1
"42261","HUN","IDN","C11",1.01693561315537
"42262","HUN","IND","C11",1.03445570707321
"42263","HUN","IRL","C11",1
"42264","HUN","ITA","C11",1
"42265","HUN","JPN","C11",1.03695055484772
"42266","HUN","KOR","C11",1.00098361164331
"42267","HUN","LTU","C11",1
"42268","HUN","LUX","C11",1
"42269","HUN","LVA","C11",1
"42270","HUN","MEX","C11",1
"42271","HUN","MLT","C11",1
"42272","HUN","NLD","C11",1
"42273","HUN","NOR","C11",1
"42274","HUN","POL","C11",1
"42275","HUN","PRT","C11",1
"42276","HUN","ROU","C11",1
"42277","HUN","ROW","C11",1.02094780210258
"42278","HUN","RUS","C11",1.0139121067524
"42279","HUN","SVK","C11",1
"42280","HUN","SVN","C11",1
"42281","HUN","SWE","C11",1
"42282","HUN","TUR","C11",1
"42283","HUN","TWN","C11",1.0208452129364
"42284","HUN","USA","C11",1.02954516887665
"42285","HUN","AUS","C12",1
"42286","HUN","AUT","C12",1
"42287","HUN","BEL","C12",1
"42288","HUN","BGR","C12",1
"42289","HUN","BRA","C12",1.01520118713379
"42290","HUN","CAN","C12",1.00022359102964
"42291","HUN","CHE","C12",1
"42292","HUN","CHN","C12",1.01771175384521
"42293","HUN","CYP","C12",1
"42294","HUN","CZE","C12",1
"42295","HUN","DEU","C12",1
"42296","HUN","DNK","C12",1
"42297","HUN","ESP","C12",1
"42298","HUN","EST","C12",1
"42299","HUN","FIN","C12",1
"42300","HUN","FRA","C12",1
"42301","HUN","GBR","C12",1
"42302","HUN","GRC","C12",1
"42303","HUN","HRV","C12",1
"42304","HUN","HUN","C12",1
"42305","HUN","IDN","C12",1.02799999952316
"42306","HUN","IND","C12",1.00463260859251
"42307","HUN","IRL","C12",1
"42308","HUN","ITA","C12",1
"42309","HUN","JPN","C12",1.00235702499747
"42310","HUN","KOR","C12",1
"42311","HUN","LTU","C12",1
"42312","HUN","LUX","C12",1
"42313","HUN","LVA","C12",1
"42314","HUN","MEX","C12",1
"42315","HUN","MLT","C12",1
"42316","HUN","NLD","C12",1
"42317","HUN","NOR","C12",1
"42318","HUN","POL","C12",1
"42319","HUN","PRT","C12",1
"42320","HUN","ROU","C12",1
"42321","HUN","ROW","C12",1.01576472566028
"42322","HUN","RUS","C12",1.03563450574875
"42323","HUN","SVK","C12",1
"42324","HUN","SVN","C12",1
"42325","HUN","SWE","C12",1
"42326","HUN","TUR","C12",1
"42327","HUN","TWN","C12",1
"42328","HUN","USA","C12",1.0007705822587
"42329","HUN","AUS","C13",1.02019522428513
"42330","HUN","AUT","C13",1
"42331","HUN","BEL","C13",1
"42332","HUN","BGR","C13",1
"42333","HUN","BRA","C13",1.09254580497742
"42334","HUN","CAN","C13",1.02261283874512
"42335","HUN","CHE","C13",1
"42336","HUN","CHN","C13",1.04679970264435
"42337","HUN","CYP","C13",1
"42338","HUN","CZE","C13",1
"42339","HUN","DEU","C13",1
"42340","HUN","DNK","C13",1
"42341","HUN","ESP","C13",1
"42342","HUN","EST","C13",1
"42343","HUN","FIN","C13",1
"42344","HUN","FRA","C13",1
"42345","HUN","GBR","C13",1
"42346","HUN","GRC","C13",1
"42347","HUN","HRV","C13",1
"42348","HUN","HUN","C13",1
"42349","HUN","IDN","C13",1.02495591878891
"42350","HUN","IND","C13",1.00733451724052
"42351","HUN","IRL","C13",1
"42352","HUN","ITA","C13",1
"42353","HUN","JPN","C13",1.0350253033638
"42354","HUN","KOR","C13",1.00186643794179
"42355","HUN","LTU","C13",1
"42356","HUN","LUX","C13",1
"42357","HUN","LVA","C13",1
"42358","HUN","MEX","C13",1
"42359","HUN","MLT","C13",1
"42360","HUN","NLD","C13",1
"42361","HUN","NOR","C13",1
"42362","HUN","POL","C13",1
"42363","HUN","PRT","C13",1
"42364","HUN","ROU","C13",1
"42365","HUN","ROW","C13",1.04068369272775
"42366","HUN","RUS","C13",1.03585833311081
"42367","HUN","SVK","C13",1
"42368","HUN","SVN","C13",1
"42369","HUN","SWE","C13",1
"42370","HUN","TUR","C13",1
"42371","HUN","TWN","C13",1.04265687942505
"42372","HUN","USA","C13",1.04013298988342
"42373","HUN","AUS","C14",1.05903904914856
"42374","HUN","AUT","C14",1
"42375","HUN","BEL","C14",1
"42376","HUN","BGR","C14",1
"42377","HUN","BRA","C14",1.02749047279358
"42378","HUN","CAN","C14",1.00499182194471
"42379","HUN","CHE","C14",1
"42380","HUN","CHN","C14",1.04364824771881
"42381","HUN","CYP","C14",1
"42382","HUN","CZE","C14",1
"42383","HUN","DEU","C14",1
"42384","HUN","DNK","C14",1
"42385","HUN","ESP","C14",1
"42386","HUN","EST","C14",1
"42387","HUN","FIN","C14",1
"42388","HUN","FRA","C14",1
"42389","HUN","GBR","C14",1
"42390","HUN","GRC","C14",1
"42391","HUN","HRV","C14",1
"42392","HUN","HUN","C14",1
"42393","HUN","IDN","C14",1.0016066083312
"42394","HUN","IND","C14",1.00490091949701
"42395","HUN","IRL","C14",1
"42396","HUN","ITA","C14",1
"42397","HUN","JPN","C14",1.00333897292614
"42398","HUN","KOR","C14",1.00030024088919
"42399","HUN","LTU","C14",1
"42400","HUN","LUX","C14",1
"42401","HUN","LVA","C14",1
"42402","HUN","MEX","C14",1
"42403","HUN","MLT","C14",1
"42404","HUN","NLD","C14",1
"42405","HUN","NOR","C14",1
"42406","HUN","POL","C14",1
"42407","HUN","PRT","C14",1
"42408","HUN","ROU","C14",1
"42409","HUN","ROW","C14",1.0346728634346
"42410","HUN","RUS","C14",1.02486457824707
"42411","HUN","SVK","C14",1
"42412","HUN","SVN","C14",1
"42413","HUN","SWE","C14",1
"42414","HUN","TUR","C14",1
"42415","HUN","TWN","C14",1.08508699417114
"42416","HUN","USA","C14",1.03880751371384
"42417","HUN","AUS","C15",1
"42418","HUN","AUT","C15",1
"42419","HUN","BEL","C15",1
"42420","HUN","BGR","C15",1
"42421","HUN","BRA","C15",1.06100366592407
"42422","HUN","CAN","C15",1.04197437286377
"42423","HUN","CHE","C15",1
"42424","HUN","CHN","C15",1.04108296871185
"42425","HUN","CYP","C15",1
"42426","HUN","CZE","C15",1
"42427","HUN","DEU","C15",1
"42428","HUN","DNK","C15",1
"42429","HUN","ESP","C15",1
"42430","HUN","EST","C15",1
"42431","HUN","FIN","C15",1
"42432","HUN","FRA","C15",1
"42433","HUN","GBR","C15",1
"42434","HUN","GRC","C15",1
"42435","HUN","HRV","C15",1
"42436","HUN","HUN","C15",1
"42437","HUN","IDN","C15",1
"42438","HUN","IND","C15",1.00093758992851
"42439","HUN","IRL","C15",1
"42440","HUN","ITA","C15",1
"42441","HUN","JPN","C15",1.01321283578873
"42442","HUN","KOR","C15",1.00000042400494
"42443","HUN","LTU","C15",1
"42444","HUN","LUX","C15",1
"42445","HUN","LVA","C15",1
"42446","HUN","MEX","C15",1
"42447","HUN","MLT","C15",1
"42448","HUN","NLD","C15",1
"42449","HUN","NOR","C15",1
"42450","HUN","POL","C15",1
"42451","HUN","PRT","C15",1
"42452","HUN","ROU","C15",1
"42453","HUN","ROW","C15",1.02774661286716
"42454","HUN","RUS","C15",1.02613887310028
"42455","HUN","SVK","C15",1
"42456","HUN","SVN","C15",1
"42457","HUN","SWE","C15",1
"42458","HUN","TUR","C15",1
"42459","HUN","TWN","C15",1.01025116086006
"42460","HUN","USA","C15",1.02290289640427
"42461","HUN","AUS","C16",1.01666293621063
"42462","HUN","AUT","C16",1
"42463","HUN","BEL","C16",1
"42464","HUN","BGR","C16",1
"42465","HUN","BRA","C16",1.02762565612793
"42466","HUN","CAN","C16",1.01710862159729
"42467","HUN","CHE","C16",1
"42468","HUN","CHN","C16",1.02457498311996
"42469","HUN","CYP","C16",1
"42470","HUN","CZE","C16",1
"42471","HUN","DEU","C16",1
"42472","HUN","DNK","C16",1
"42473","HUN","ESP","C16",1
"42474","HUN","EST","C16",1
"42475","HUN","FIN","C16",1
"42476","HUN","FRA","C16",1
"42477","HUN","GBR","C16",1
"42478","HUN","GRC","C16",1
"42479","HUN","HRV","C16",1
"42480","HUN","HUN","C16",1
"42481","HUN","IDN","C16",1
"42482","HUN","IND","C16",1.00081688947976
"42483","HUN","IRL","C16",1
"42484","HUN","ITA","C16",1
"42485","HUN","JPN","C16",1.02412803411484
"42486","HUN","KOR","C16",1.0000729628047
"42487","HUN","LTU","C16",1
"42488","HUN","LUX","C16",1
"42489","HUN","LVA","C16",1
"42490","HUN","MEX","C16",1
"42491","HUN","MLT","C16",1
"42492","HUN","NLD","C16",1
"42493","HUN","NOR","C16",1
"42494","HUN","POL","C16",1
"42495","HUN","PRT","C16",1
"42496","HUN","ROU","C16",1
"42497","HUN","ROW","C16",1.01875077641972
"42498","HUN","RUS","C16",1.00519936740398
"42499","HUN","SVK","C16",1
"42500","HUN","SVN","C16",1
"42501","HUN","SWE","C16",1
"42502","HUN","TUR","C16",1
"42503","HUN","TWN","C16",1.02878964424133
"42504","HUN","USA","C16",1.02339037895203
"42505","HUN","AUS","C17",1.00835418581963
"42506","HUN","AUT","C17",1
"42507","HUN","BEL","C17",1
"42508","HUN","BGR","C17",1
"42509","HUN","BRA","C17",1.02146759986877
"42510","HUN","CAN","C17",1.01162776350975
"42511","HUN","CHE","C17",1.00000367917615
"42512","HUN","CHN","C17",1.01738964796066
"42513","HUN","CYP","C17",1
"42514","HUN","CZE","C17",1
"42515","HUN","DEU","C17",1
"42516","HUN","DNK","C17",1
"42517","HUN","ESP","C17",1
"42518","HUN","EST","C17",1
"42519","HUN","FIN","C17",1
"42520","HUN","FRA","C17",1
"42521","HUN","GBR","C17",1
"42522","HUN","GRC","C17",1
"42523","HUN","HRV","C17",1
"42524","HUN","HUN","C17",1
"42525","HUN","IDN","C17",1.00007970938459
"42526","HUN","IND","C17",1.00111403755844
"42527","HUN","IRL","C17",1
"42528","HUN","ITA","C17",1
"42529","HUN","JPN","C17",1.02435218334198
"42530","HUN","KOR","C17",1.00031247034669
"42531","HUN","LTU","C17",1
"42532","HUN","LUX","C17",1
"42533","HUN","LVA","C17",1
"42534","HUN","MEX","C17",1
"42535","HUN","MLT","C17",1
"42536","HUN","NLD","C17",1
"42537","HUN","NOR","C17",1
"42538","HUN","POL","C17",1
"42539","HUN","PRT","C17",1
"42540","HUN","ROU","C17",1
"42541","HUN","ROW","C17",1.01647447605212
"42542","HUN","RUS","C17",1.02582275629044
"42543","HUN","SVK","C17",1
"42544","HUN","SVN","C17",1
"42545","HUN","SWE","C17",1
"42546","HUN","TUR","C17",1
"42547","HUN","TWN","C17",1.0247834444046
"42548","HUN","USA","C17",1.01161990046501
"42549","HUN","AUS","C18",1.00420336782932
"42550","HUN","AUT","C18",1
"42551","HUN","BEL","C18",1
"42552","HUN","BGR","C18",1
"42553","HUN","BRA","C18",1.02052007675171
"42554","HUN","CAN","C18",1.01761158943176
"42555","HUN","CHE","C18",1
"42556","HUN","CHN","C18",1.02050875425339
"42557","HUN","CYP","C18",1
"42558","HUN","CZE","C18",1
"42559","HUN","DEU","C18",1
"42560","HUN","DNK","C18",1
"42561","HUN","ESP","C18",1
"42562","HUN","EST","C18",1
"42563","HUN","FIN","C18",1
"42564","HUN","FRA","C18",1
"42565","HUN","GBR","C18",1
"42566","HUN","GRC","C18",1
"42567","HUN","HRV","C18",1
"42568","HUN","HUN","C18",1
"42569","HUN","IDN","C18",1.00003340306692
"42570","HUN","IND","C18",1.00068587034941
"42571","HUN","IRL","C18",1
"42572","HUN","ITA","C18",1
"42573","HUN","JPN","C18",1.02087590932846
"42574","HUN","KOR","C18",1.00004697817378
"42575","HUN","LTU","C18",1
"42576","HUN","LUX","C18",1
"42577","HUN","LVA","C18",1
"42578","HUN","MEX","C18",1
"42579","HUN","MLT","C18",1
"42580","HUN","NLD","C18",1
"42581","HUN","NOR","C18",1
"42582","HUN","POL","C18",1
"42583","HUN","PRT","C18",1
"42584","HUN","ROU","C18",1
"42585","HUN","ROW","C18",1.01898673896478
"42586","HUN","RUS","C18",1.02577221393585
"42587","HUN","SVK","C18",1
"42588","HUN","SVN","C18",1
"42589","HUN","SWE","C18",1
"42590","HUN","TUR","C18",1
"42591","HUN","TWN","C18",1.00859315872192
"42592","HUN","USA","C18",1.02089105606079
"42593","HUN","AUS","C19",1.01328601956367
"42594","HUN","AUT","C19",1
"42595","HUN","BEL","C19",1
"42596","HUN","BGR","C19",1
"42597","HUN","BRA","C19",1.02314567089081
"42598","HUN","CAN","C19",1.01888870239258
"42599","HUN","CHE","C19",1.00000035422574
"42600","HUN","CHN","C19",1.01870562791824
"42601","HUN","CYP","C19",1
"42602","HUN","CZE","C19",1
"42603","HUN","DEU","C19",1
"42604","HUN","DNK","C19",1
"42605","HUN","ESP","C19",1
"42606","HUN","EST","C19",1
"42607","HUN","FIN","C19",1
"42608","HUN","FRA","C19",1
"42609","HUN","GBR","C19",1
"42610","HUN","GRC","C19",1
"42611","HUN","HRV","C19",1
"42612","HUN","HUN","C19",1
"42613","HUN","IDN","C19",1.00080072581768
"42614","HUN","IND","C19",1.00215850159526
"42615","HUN","IRL","C19",1
"42616","HUN","ITA","C19",1
"42617","HUN","JPN","C19",1.02330892801285
"42618","HUN","KOR","C19",1.00016985783353
"42619","HUN","LTU","C19",1
"42620","HUN","LUX","C19",1
"42621","HUN","LVA","C19",1
"42622","HUN","MEX","C19",1
"42623","HUN","MLT","C19",1
"42624","HUN","NLD","C19",1
"42625","HUN","NOR","C19",1
"42626","HUN","POL","C19",1
"42627","HUN","PRT","C19",1
"42628","HUN","ROU","C19",1
"42629","HUN","ROW","C19",1.01674703954908
"42630","HUN","RUS","C19",1.02135768413544
"42631","HUN","SVK","C19",1
"42632","HUN","SVN","C19",1
"42633","HUN","SWE","C19",1
"42634","HUN","TUR","C19",1
"42635","HUN","TWN","C19",1.02342474222183
"42636","HUN","USA","C19",1.02538884401321
"42637","HUN","AUS","C20",1.03763538122177
"42638","HUN","AUT","C20",1
"42639","HUN","BEL","C20",1
"42640","HUN","BGR","C20",1
"42641","HUN","BRA","C20",1.02715873479843
"42642","HUN","CAN","C20",1.04489923477173
"42643","HUN","CHE","C20",1
"42644","HUN","CHN","C20",1.02500040054321
"42645","HUN","CYP","C20",1
"42646","HUN","CZE","C20",1
"42647","HUN","DEU","C20",1
"42648","HUN","DNK","C20",1
"42649","HUN","ESP","C20",1
"42650","HUN","EST","C20",1
"42651","HUN","FIN","C20",1
"42652","HUN","FRA","C20",1
"42653","HUN","GBR","C20",1
"42654","HUN","GRC","C20",1
"42655","HUN","HRV","C20",1
"42656","HUN","HUN","C20",1
"42657","HUN","IDN","C20",1
"42658","HUN","IND","C20",1.0081522667408
"42659","HUN","IRL","C20",1
"42660","HUN","ITA","C20",1
"42661","HUN","JPN","C20",1.03753212451935
"42662","HUN","KOR","C20",1.01031134009361
"42663","HUN","LTU","C20",1
"42664","HUN","LUX","C20",1
"42665","HUN","LVA","C20",1
"42666","HUN","MEX","C20",1
"42667","HUN","MLT","C20",1
"42668","HUN","NLD","C20",1
"42669","HUN","NOR","C20",1
"42670","HUN","POL","C20",1
"42671","HUN","PRT","C20",1
"42672","HUN","ROU","C20",1
"42673","HUN","ROW","C20",1.01946552392396
"42674","HUN","RUS","C20",1.03865995883942
"42675","HUN","SVK","C20",1
"42676","HUN","SVN","C20",1
"42677","HUN","SWE","C20",1
"42678","HUN","TUR","C20",1
"42679","HUN","TWN","C20",1.03319457292557
"42680","HUN","USA","C20",1.0337557888031
"42681","HUN","AUS","C21",1.01574403047562
"42682","HUN","AUT","C21",1
"42683","HUN","BEL","C21",1
"42684","HUN","BGR","C21",1
"42685","HUN","BRA","C21",1.01990357160568
"42686","HUN","CAN","C21",1.015546489954
"42687","HUN","CHE","C21",1
"42688","HUN","CHN","C21",1.02323422670364
"42689","HUN","CYP","C21",1
"42690","HUN","CZE","C21",1
"42691","HUN","DEU","C21",1
"42692","HUN","DNK","C21",1
"42693","HUN","ESP","C21",1
"42694","HUN","EST","C21",1
"42695","HUN","FIN","C21",1
"42696","HUN","FRA","C21",1
"42697","HUN","GBR","C21",1
"42698","HUN","GRC","C21",1
"42699","HUN","HRV","C21",1
"42700","HUN","HUN","C21",1
"42701","HUN","IDN","C21",1.00239459484816
"42702","HUN","IND","C21",1.00019757827744
"42703","HUN","IRL","C21",1
"42704","HUN","ITA","C21",1
"42705","HUN","JPN","C21",1.02955566644669
"42706","HUN","KOR","C21",1.00001958645182
"42707","HUN","LTU","C21",1
"42708","HUN","LUX","C21",1
"42709","HUN","LVA","C21",1
"42710","HUN","MEX","C21",1
"42711","HUN","MLT","C21",1
"42712","HUN","NLD","C21",1
"42713","HUN","NOR","C21",1
"42714","HUN","POL","C21",1
"42715","HUN","PRT","C21",1
"42716","HUN","ROU","C21",1
"42717","HUN","ROW","C21",1.02056399606742
"42718","HUN","RUS","C21",1.02696642398834
"42719","HUN","SVK","C21",1
"42720","HUN","SVN","C21",1
"42721","HUN","SWE","C21",1
"42722","HUN","TUR","C21",1
"42723","HUN","TWN","C21",1.03679368495941
"42724","HUN","USA","C21",1.0255037355423
"42725","HUN","AUS","C22",1.00515836715698
"42726","HUN","AUT","C22",1
"42727","HUN","BEL","C22",1
"42728","HUN","BGR","C22",1
"42729","HUN","BRA","C22",1.04290193080902
"42730","HUN","CAN","C22",1.0201238656044
"42731","HUN","CHE","C22",1
"42732","HUN","CHN","C22",1.03435361862183
"42733","HUN","CYP","C22",1
"42734","HUN","CZE","C22",1
"42735","HUN","DEU","C22",1
"42736","HUN","DNK","C22",1
"42737","HUN","ESP","C22",1
"42738","HUN","EST","C22",1
"42739","HUN","FIN","C22",1
"42740","HUN","FRA","C22",1
"42741","HUN","GBR","C22",1
"42742","HUN","GRC","C22",1
"42743","HUN","HRV","C22",1
"42744","HUN","HUN","C22",1
"42745","HUN","IDN","C22",1.01659396409988
"42746","HUN","IND","C22",1.00742546081543
"42747","HUN","IRL","C22",1
"42748","HUN","ITA","C22",1
"42749","HUN","JPN","C22",1.02123413801193
"42750","HUN","KOR","C22",1.00001333271735
"42751","HUN","LTU","C22",1
"42752","HUN","LUX","C22",1
"42753","HUN","LVA","C22",1
"42754","HUN","MEX","C22",1
"42755","HUN","MLT","C22",1
"42756","HUN","NLD","C22",1
"42757","HUN","NOR","C22",1
"42758","HUN","POL","C22",1
"42759","HUN","PRT","C22",1
"42760","HUN","ROU","C22",1
"42761","HUN","ROW","C22",1.03172555627938
"42762","HUN","RUS","C22",1.01031086444855
"42763","HUN","SVK","C22",1
"42764","HUN","SVN","C22",1
"42765","HUN","SWE","C22",1
"42766","HUN","TUR","C22",1
"42767","HUN","TWN","C22",1.03314242124557
"42768","HUN","USA","C22",1.02161481618881
"42769","HUN","AUS","C23",1
"42770","HUN","AUT","C23",1
"42771","HUN","BEL","C23",1
"42772","HUN","BGR","C23",1
"42773","HUN","BRA","C23",1
"42774","HUN","CAN","C23",1
"42775","HUN","CHE","C23",1
"42776","HUN","CHN","C23",1
"42777","HUN","CYP","C23",1
"42778","HUN","CZE","C23",1
"42779","HUN","DEU","C23",1
"42780","HUN","DNK","C23",1
"42781","HUN","ESP","C23",1
"42782","HUN","EST","C23",1
"42783","HUN","FIN","C23",1
"42784","HUN","FRA","C23",1
"42785","HUN","GBR","C23",1
"42786","HUN","GRC","C23",1
"42787","HUN","HRV","C23",1
"42788","HUN","HUN","C23",1
"42789","HUN","IDN","C23",1
"42790","HUN","IND","C23",1
"42791","HUN","IRL","C23",1
"42792","HUN","ITA","C23",1
"42793","HUN","JPN","C23",1
"42794","HUN","KOR","C23",1
"42795","HUN","LTU","C23",1
"42796","HUN","LUX","C23",1
"42797","HUN","LVA","C23",1
"42798","HUN","MEX","C23",1
"42799","HUN","MLT","C23",1
"42800","HUN","NLD","C23",1
"42801","HUN","NOR","C23",1
"42802","HUN","POL","C23",1
"42803","HUN","PRT","C23",1
"42804","HUN","ROU","C23",1
"42805","HUN","ROW","C23",1
"42806","HUN","RUS","C23",1
"42807","HUN","SVK","C23",1
"42808","HUN","SVN","C23",1
"42809","HUN","SWE","C23",1
"42810","HUN","TUR","C23",1
